fold,split,task_id,sims,distances,distances_norm
fold_4,test,BigCodeBench/569,"[0.98876333, 0.98076296, 0.99221426]","[353, 436, 315]","[0.9051282051282051, 1.117948717948718, 0.8076923076923077]"
fold_4,test,BigCodeBench/1102,"[0.9894357, 0.97169256, 0.9813429]","[342, 590, 536]","[0.5836177474402731, 1.006825938566553, 0.9146757679180887]"
fold_4,test,BigCodeBench/664,"[0.9918779, 0.9877039, 0.9861688]","[546, 778, 428]","[0.78, 1.1114285714285714, 0.6114285714285714]"
fold_4,test,BigCodeBench/429,"[0.9964756, 0.9934665, 0.9937098]","[356, 434, 444]","[0.6345811051693404, 0.7736185383244206, 0.7914438502673797]"
fold_4,test,BigCodeBench/849,"[0.996002, 0.99336255, 0.98794895]","[140, 136, 165]","[0.343980343980344, 0.33415233415233414, 0.40540540540540543]"
fold_4,test,BigCodeBench/66,"[0.9916557, 0.9501514, 0.9695207]","[204, 319, 452]","[0.6845637583892618, 1.070469798657718, 1.516778523489933]"
fold_4,test,BigCodeBench/469,"[0.9948566, 0.9950346, 0.99653304]","[342, 304, 367]","[0.43236409608091025, 0.3843236409608091, 0.4639696586599241]"
fold_4,test,BigCodeBench/635,"[0.9934814, 0.9917352, 0.9900017]","[863, 668, 824]","[0.6378418329637842, 0.49371766444937176, 0.6090169992609017]"
fold_4,test,BigCodeBench/329,"[0.9766538, 0.97295403, 0.98633707]","[357, 451, 282]","[1.0593471810089021, 1.3382789317507418, 0.8367952522255193]"
fold_4,test,BigCodeBench/773,"[0.9927763, 0.99162465, 0.9955612]","[291, 363, 197]","[0.5150442477876106, 0.6424778761061947, 0.3486725663716814]"
fold_4,test,BigCodeBench/229,"[0.99542654, 0.9965595, 0.997355]","[298, 293, 301]","[0.38402061855670105, 0.37757731958762886, 0.38788659793814434]"
fold_4,test,BigCodeBench/726,"[0.9829284, 0.9756937, 0.97939575]","[287, 189, 175]","[0.5929752066115702, 0.390495867768595, 0.3615702479338843]"
fold_4,test,BigCodeBench/51,"[0.997139, 0.9939466, 0.997511]","[364, 379, 351]","[0.5126760563380282, 0.5338028169014084, 0.4943661971830986]"
fold_4,test,BigCodeBench/951,"[0.9948144, 0.99479127, 0.9917244]","[420, 330, 442]","[0.6008583690987125, 0.4721030042918455, 0.6323319027181689]"
fold_4,test,BigCodeBench/476,"[0.96747875, 0.97446376, 0.96478736]","[340, 301, 374]","[1.1003236245954693, 0.9741100323624595, 1.2103559870550162]"
fold_4,test,BigCodeBench/188,"[0.9764359, 0.98027915, 0.98947823]","[770, 591, 643]","[0.7051282051282052, 0.5412087912087912, 0.5888278388278388]"
fold_4,test,BigCodeBench/528,"[0.9922797, 0.9795599, 0.99504507]","[521, 909, 418]","[0.7317415730337079, 1.276685393258427, 0.5870786516853933]"
fold_4,test,BigCodeBench/582,"[0.996163, 0.99059844, 0.9941267]","[360, 427, 380]","[0.6654343807763401, 0.789279112754159, 0.7024029574861368]"
fold_4,test,BigCodeBench/348,"[0.94016296, 0.949028, 0.97542816]","[1380, 436, 328]","[3.780821917808219, 1.1945205479452055, 0.8986301369863013]"
fold_4,test,BigCodeBench/886,"[0.99317825, 0.9845189, 0.9718101]","[261, 387, 626]","[0.5294117647058824, 0.7849898580121704, 1.2697768762677484]"
fold_4,test,BigCodeBench/779,"[0.98751795, 0.9871352, 0.9836887]","[954, 896, 869]","[0.6437246963562753, 0.6045883940620783, 0.5863697705802969]"
fold_4,test,BigCodeBench/241,"[0.9929817, 0.9931905, 0.989504]","[185, 288, 251]","[0.3862212943632568, 0.6012526096033403, 0.524008350730689]"
fold_4,test,BigCodeBench/1097,"[0.99843264, 0.9964875, 0.9975359]","[196, 169, 173]","[0.1636060100166945, 0.14106844741235391, 0.14440734557595994]"
fold_4,test,BigCodeBench/763,"[0.98397875, 0.9933946, 0.99485826]","[1283, 480, 418]","[1.7894002789400278, 0.6694560669456067, 0.5829846582984658]"
fold_4,test,BigCodeBench/620,"[0.99533784, 0.969129, 0.99404544]","[107, 497, 122]","[0.4053030303030303, 1.8825757575757576, 0.4621212121212121]"
fold_4,test,BigCodeBench/395,"[0.9958244, 0.9939535, 0.99335116]","[261, 263, 295]","[0.3367741935483871, 0.3393548387096774, 0.38064516129032255]"
fold_4,test,BigCodeBench/618,"[0.9920931, 0.98544866, 0.9821377]","[475, 481, 461]","[0.5214050493962679, 0.5279912184412733, 0.5060373216245884]"
fold_4,test,BigCodeBench/332,"[0.9863332, 0.99182546, 0.98809636]","[230, 140, 196]","[0.7443365695792881, 0.45307443365695793, 0.6343042071197411]"
fold_4,test,BigCodeBench/955,"[0.98387396, 0.9800062, 0.9939151]","[552, 562, 368]","[0.9701230228471002, 0.9876977152899824, 0.6467486818980668]"
fold_4,test,BigCodeBench/1041,"[0.993292, 0.99178416, 0.9839011]","[672, 609, 556]","[0.8795811518324608, 0.7971204188481675, 0.7277486910994765]"
fold_4,test,BigCodeBench/413,"[0.9915599, 0.98651123, 0.9931121]","[801, 742, 476]","[1.1265822784810127, 1.0436005625879043, 0.6694796061884669]"
fold_4,test,BigCodeBench/93,"[0.98013794, 0.980872, 0.9883814]","[553, 570, 387]","[0.9550949913644214, 0.9844559585492227, 0.6683937823834197]"
fold_4,test,BigCodeBench/900,"[0.9879372, 0.9865457, 0.9813144]","[347, 340, 687]","[0.43924050632911393, 0.43037974683544306, 0.8696202531645569]"
fold_4,test,BigCodeBench/997,"[0.9976462, 0.9982836, 0.9978074]","[89, 99, 118]","[0.2045977011494253, 0.22758620689655173, 0.271264367816092]"
fold_4,test,BigCodeBench/1039,"[0.9942568, 0.9962846, 0.99634683]","[504, 496, 457]","[0.5195876288659794, 0.511340206185567, 0.4711340206185567]"
fold_4,test,BigCodeBench/443,"[0.99846566, 0.9971242, 0.99238545]","[429, 303, 261]","[0.4953810623556582, 0.34988452655889146, 0.30138568129330257]"
fold_4,test,BigCodeBench/947,"[0.9935119, 0.9923455, 0.99566954]","[329, 313, 304]","[0.5384615384615384, 0.5122749590834698, 0.49754500818330605]"
fold_4,test,BigCodeBench/1120,"[0.959561, 0.96151423, 0.9680458]","[846, 793, 632]","[2.115, 1.9825, 1.58]"
fold_4,test,BigCodeBench/885,"[0.95990056, 0.9587127, 0.9720346]","[478, 450, 625]","[0.4552380952380952, 0.42857142857142855, 0.5952380952380952]"
fold_4,test,BigCodeBench/363,"[0.99540985, 0.9960418, 0.99664927]","[149, 82, 97]","[0.3303769401330377, 0.18181818181818182, 0.21507760532150777]"
fold_4,test,BigCodeBench/513,"[0.9935589, 0.9894872, 0.9945144]","[616, 677, 738]","[0.6609442060085837, 0.7263948497854077, 0.7918454935622318]"
fold_4,test,BigCodeBench/172,"[0.9462765, 0.9940299, 0.9915192]","[308, 206, 75]","[0.9565217391304348, 0.639751552795031, 0.2329192546583851]"
fold_4,test,BigCodeBench/117,"[0.9965724, 0.9969839, 0.9958974]","[353, 374, 375]","[0.4048165137614679, 0.4288990825688073, 0.43004587155963303]"
fold_4,test,BigCodeBench/321,"[0.99068856, 0.9912379, 0.9951843]","[436, 466, 422]","[0.6374269005847953, 0.6812865497076024, 0.6169590643274854]"
fold_4,test,BigCodeBench/115,"[0.9939447, 0.9519062, 0.98183966]","[209, 375, 317]","[0.5648648648648649, 1.0135135135135136, 0.8567567567567568]"
fold_4,test,BigCodeBench/41,"[0.9879865, 0.980895, 0.9912065]","[234, 382, 205]","[0.7069486404833837, 1.1540785498489425, 0.6193353474320241]"
fold_4,test,BigCodeBench/8,"[0.9920668, 0.99403274, 0.99172086]","[180, 125, 139]","[0.4972375690607735, 0.3453038674033149, 0.3839779005524862]"
fold_4,test,BigCodeBench/818,"[0.99519414, 0.99331665, 0.99345237]","[144, 132, 130]","[0.6457399103139013, 0.5919282511210763, 0.5829596412556054]"
fold_4,test,BigCodeBench/50,"[0.9944457, 0.99675584, 0.98756117]","[314, 268, 495]","[0.43310344827586206, 0.3696551724137931, 0.6827586206896552]"
fold_4,test,BigCodeBench/125,"[0.99744284, 0.99404657, 0.9971746]","[191, 143, 88]","[0.40210526315789474, 0.30105263157894735, 0.18526315789473685]"
fold_4,test,BigCodeBench/614,"[0.98636734, 0.9874829, 0.9917927]","[360, 356, 315]","[0.8, 0.7911111111111111, 0.7]"
fold_4,test,BigCodeBench/323,"[0.9906018, 0.9945961, 0.9934957]","[541, 474, 479]","[0.7524339360222532, 0.6592489568845619, 0.6662030598052852]"
fold_4,test,BigCodeBench/317,"[0.9979535, 0.9951207, 0.99525404]","[226, 293, 246]","[0.4574898785425101, 0.5931174089068826, 0.4979757085020243]"
fold_4,test,BigCodeBench/864,"[0.9900821, 0.96662486, 0.9828236]","[418, 447, 424]","[0.599713055954089, 0.6413199426111909, 0.6083213773314203]"
fold_4,test,BigCodeBench/993,"[0.99417394, 0.9877782, 0.9850493]","[375, 492, 523]","[0.5136986301369864, 0.673972602739726, 0.7164383561643836]"
fold_4,test,BigCodeBench/1122,"[0.98619616, 0.9904017, 0.98836565]","[300, 290, 267]","[0.6944444444444444, 0.6712962962962963, 0.6180555555555556]"
fold_4,test,BigCodeBench/383,"[0.98406816, 0.9883168, 0.9821002]","[481, 366, 612]","[0.8651079136690647, 0.658273381294964, 1.1007194244604317]"
fold_4,test,BigCodeBench/17,"[0.99323225, 0.9878434, 0.9940468]","[286, 256, 192]","[0.5088967971530249, 0.4555160142348754, 0.3416370106761566]"
fold_4,test,BigCodeBench/1085,"[0.9795336, 0.98705196, 0.96987677]","[267, 332, 664]","[0.5415821501014199, 0.6734279918864098, 1.3468559837728196]"
fold_4,test,BigCodeBench/917,"[0.9896457, 0.99417955, 0.99260515]","[420, 434, 455]","[0.6122448979591837, 0.6326530612244898, 0.6632653061224489]"
fold_4,test,BigCodeBench/1104,"[0.9897169, 0.9723366, 0.9937468]","[401, 410, 337]","[0.8586723768736617, 0.8779443254817987, 0.721627408993576]"
fold_4,test,BigCodeBench/511,"[0.9770774, 0.987487, 0.99222726]","[638, 644, 457]","[0.9522388059701492, 0.9611940298507463, 0.682089552238806]"
fold_4,test,BigCodeBench/291,"[0.9423579, 0.9436993, 0.96456605]","[540, 734, 400]","[1.8, 2.4466666666666668, 1.3333333333333333]"
fold_4,test,BigCodeBench/798,"[0.98612213, 0.9900662, 0.9801642]","[322, 335, 347]","[0.5679012345679012, 0.5908289241622575, 0.6119929453262787]"
fold_4,test,BigCodeBench/607,"[0.9670454, 0.9782018, 0.9818951]","[373, 491, 391]","[0.7659137577002053, 1.0082135523613962, 0.8028747433264887]"
fold_4,test,BigCodeBench/365,"[0.99741423, 0.9980098, 0.9973034]","[138, 150, 151]","[0.28870292887029286, 0.3138075313807531, 0.3158995815899582]"
fold_4,test,BigCodeBench/256,"[0.9965608, 0.99409306, 0.99727196]","[313, 423, 314]","[0.4118421052631579, 0.5565789473684211, 0.4131578947368421]"
fold_4,test,BigCodeBench/857,"[0.5354817, 0.98381555, 0.98045427]","[669, 425, 520]","[1.0, 0.6352765321375187, 0.7772795216741405]"
fold_4,test,BigCodeBench/441,"[0.976305, 0.9770391, 0.9931209]","[398, 463, 283]","[1.0, 1.1633165829145728, 0.7110552763819096]"
fold_4,test,BigCodeBench/215,"[0.97340244, 0.97115314, 0.9767958]","[919, 732, 872]","[2.0153508771929824, 1.605263157894737, 1.912280701754386]"
fold_4,test,BigCodeBench/1036,"[0.9962133, 0.9928955, 0.9911268]","[291, 392, 360]","[0.4794069192751236, 0.6457990115321252, 0.5930807248764415]"
fold_4,test,BigCodeBench/168,"[0.9870191, 0.9736974, 0.9916185]","[401, 631, 264]","[0.8477801268498943, 1.3340380549682875, 0.5581395348837209]"
fold_4,test,BigCodeBench/775,"[0.9957563, 0.99595094, 0.9879758]","[212, 231, 307]","[0.3940520446096654, 0.42936802973977695, 0.570631970260223]"
fold_4,test,BigCodeBench/680,"[0.9888725, 0.9944484, 0.9885124]","[169, 195, 167]","[0.4412532637075718, 0.5091383812010444, 0.4360313315926893]"
fold_4,test,BigCodeBench/1034,"[0.9787828, 0.9770555, 0.98038775]","[747, 694, 589]","[1.3221238938053097, 1.2283185840707964, 1.0424778761061948]"
fold_4,test,BigCodeBench/91,"[0.9938557, 0.995928, 0.997538]","[236, 232, 271]","[0.400679117147708, 0.3938879456706282, 0.4601018675721562]"
fold_4,test,BigCodeBench/284,"[0.9671799, 0.9549743, 0.97295856]","[432, 424, 301]","[1.3980582524271845, 1.372168284789644, 0.9741100323624595]"
fold_4,test,BigCodeBench/75,"[0.9985067, 0.99766076, 0.997007]","[380, 600, 467]","[0.3414195867026056, 0.5390835579514824, 0.4195867026055705]"
fold_4,test,BigCodeBench/531,"[0.9970896, 0.9950383, 0.995895]","[389, 477, 415]","[0.48084054388133496, 0.5896168108776267, 0.5129789864029666]"
fold_4,test,BigCodeBench/922,"[0.9995848, 0.9995074, 0.9999229]","[259, 370, 78]","[0.19923076923076924, 0.2846153846153846, 0.06]"
fold_4,test,BigCodeBench/82,"[0.5381125, 0.99772155, 0.9986673]","[1824, 979, 692]","[1.0, 0.5367324561403509, 0.3793859649122807]"
fold_4,test,BigCodeBench/102,"[0.99305046, 0.9876194, 0.9910474]","[167, 259, 168]","[0.39952153110047844, 0.6196172248803827, 0.4019138755980861]"
fold_4,test,BigCodeBench/882,"[0.9863092, 0.9836941, 0.98470855]","[410, 543, 308]","[0.7321428571428571, 0.9696428571428571, 0.55]"
fold_4,test,BigCodeBench/101,"[0.9905351, 0.9937593, 0.99179274]","[610, 473, 604]","[0.599803343166175, 0.46509341199606685, 0.5939036381514258]"
fold_4,test,BigCodeBench/940,"[0.9984766, 0.99590504, 0.99021673]","[41, 48, 115]","[0.16532258064516128, 0.1935483870967742, 0.4637096774193548]"
fold_4,test,BigCodeBench/244,"[0.9914045, 0.9886061, 0.98816484]","[259, 297, 292]","[0.7295774647887324, 0.8366197183098592, 0.8225352112676056]"
fold_4,test,BigCodeBench/354,"[0.98291194, 0.9828516, 0.9745643]","[478, 490, 618]","[1.0084388185654007, 1.0337552742616034, 1.3037974683544304]"
fold_4,test,BigCodeBench/10,"[0.99462223, 0.97694206, 0.9939706]","[199, 519, 176]","[0.39250493096646943, 1.0236686390532543, 0.34714003944773175]"
fold_4,test,BigCodeBench/759,"[0.532477, 0.9820743, 0.9536105]","[411, 246, 511]","[1.0, 0.5985401459854015, 1.24330900243309]"
fold_4,test,BigCodeBench/222,"[0.9889691, 0.99040234, 0.98680735]","[190, 167, 229]","[0.5177111716621253, 0.4550408719346049, 0.6239782016348774]"
fold_4,test,BigCodeBench/708,"[0.97951096, 0.97921133, 0.98061264]","[642, 596, 334]","[1.3155737704918034, 1.221311475409836, 0.6844262295081968]"
fold_4,test,BigCodeBench/604,"[0.9694643, 0.9570926, 0.97572935]","[719, 932, 572]","[1.533049040511727, 1.9872068230277184, 1.2196162046908317]"
fold_4,test,BigCodeBench/943,"[0.9866779, 0.9811722, 0.9961347]","[597, 645, 244]","[0.8565279770444764, 0.9253945480631277, 0.3500717360114778]"
fold_4,test,BigCodeBench/1025,"[0.99825954, 0.9973837, 0.99079204]","[285, 279, 304]","[0.5621301775147929, 0.5502958579881657, 0.5996055226824457]"
fold_4,test,BigCodeBench/350,"[0.98934203, 0.9938931, 0.99459153]","[1106, 738, 835]","[0.9744493392070485, 0.6502202643171806, 0.73568281938326]"
fold_4,test,BigCodeBench/780,"[0.98173857, 0.9833709, 0.9941601]","[825, 916, 669]","[0.78125, 0.8674242424242424, 0.6335227272727273]"
fold_4,test,BigCodeBench/804,"[0.9953566, 0.9975171, 0.9964988]","[239, 263, 295]","[0.37169517884914466, 0.40902021772939345, 0.45878693623639194]"
fold_4,test,BigCodeBench/781,"[0.98636186, 0.99564636, 0.98465407]","[238, 254, 366]","[0.6397849462365591, 0.6827956989247311, 0.9838709677419355]"
fold_4,test,BigCodeBench/560,"[0.9787058, 0.99458015, 0.9655615]","[663, 696, 692]","[0.6525590551181102, 0.6850393700787402, 0.6811023622047244]"
fold_4,test,BigCodeBench/745,"[0.96323, 0.9850606, 0.98251915]","[623, 342, 341]","[1.7648725212464589, 0.9688385269121813, 0.9660056657223796]"
fold_4,test,BigCodeBench/120,"[0.9909572, 0.9972005, 0.9959179]","[310, 116, 156]","[0.4725609756097561, 0.17682926829268292, 0.23780487804878048]"
fold_4,test,BigCodeBench/216,"[0.97433263, 0.9787815, 0.993657]","[1438, 511, 304]","[2.6288848263254114, 0.9341864716636198, 0.5557586837294333]"
fold_4,test,BigCodeBench/200,"[0.98165935, 0.98309875, 0.99036396]","[301, 577, 375]","[0.596039603960396, 1.1425742574257425, 0.7425742574257426]"
fold_4,test,BigCodeBench/575,"[0.99401426, 0.9821694, 0.9944904]","[179, 313, 144]","[0.5792880258899676, 1.0129449838187703, 0.46601941747572817]"
fold_4,test,BigCodeBench/178,"[0.99042416, 0.9911701, 0.9902484]","[248, 295, 280]","[0.6526315789473685, 0.7763157894736842, 0.7368421052631579]"
fold_4,test,BigCodeBench/831,"[0.9759289, 0.9834566, 0.9864054]","[167, 169, 159]","[0.526813880126183, 0.5331230283911672, 0.501577287066246]"
fold_4,test,BigCodeBench/501,"[0.9963043, 0.9978119, 0.9954562]","[606, 542, 532]","[0.6544276457883369, 0.5853131749460043, 0.5745140388768899]"
fold_4,test,BigCodeBench/460,"[0.98238975, 0.97410697, 0.9890811]","[567, 859, 374]","[0.9982394366197183, 1.5123239436619718, 0.6584507042253521]"
fold_4,test,BigCodeBench/612,"[0.997928, 0.98725003, 0.9944069]","[285, 481, 433]","[0.3501228501228501, 0.5909090909090909, 0.5319410319410319]"
fold_4,test,BigCodeBench/654,"[0.9899204, 0.99583864, 0.99532807]","[670, 482, 480]","[0.8746736292428199, 0.6292428198433421, 0.6266318537859008]"
fold_4,test,BigCodeBench/613,"[0.99686205, 0.9973226, 0.9931457]","[348, 453, 388]","[0.41232227488151657, 0.5367298578199052, 0.4597156398104265]"
fold_4,test,BigCodeBench/1055,"[0.98793423, 0.9851205, 0.9953584]","[316, 462, 326]","[0.6899563318777293, 1.0087336244541485, 0.7117903930131004]"
fold_4,test,BigCodeBench/174,"[0.99565834, 0.9988898, 0.997838]","[68, 59, 40]","[0.20298507462686566, 0.1761194029850746, 0.11940298507462686]"
fold_4,test,BigCodeBench/130,"[0.9913091, 0.98554695, 0.98416597]","[151, 216, 258]","[0.45481927710843373, 0.6506024096385542, 0.7771084337349398]"
fold_4,test,BigCodeBench/315,"[0.9918459, 0.9917832, 0.9911315]","[435, 546, 542]","[0.5141843971631206, 0.6453900709219859, 0.640661938534279]"
fold_4,test,BigCodeBench/145,"[0.9961856, 0.9800643, 0.9965205]","[188, 289, 182]","[0.4973544973544973, 0.7645502645502645, 0.48148148148148145]"
fold_4,test,BigCodeBench/704,"[0.98936844, 0.99076736, 0.9918345]","[256, 206, 249]","[0.4821092278719397, 0.3879472693032015, 0.4689265536723164]"
fold_4,test,BigCodeBench/966,"[0.98720694, 0.97265965, 0.9890672]","[311, 378, 270]","[0.8936781609195402, 1.0862068965517242, 0.7758620689655172]"
fold_4,test,BigCodeBench/1008,"[0.99112374, 0.9855569, 0.986153]","[347, 552, 196]","[0.5125553914327917, 0.8153618906942393, 0.2895125553914328]"
fold_4,test,BigCodeBench/566,"[0.97957146, 0.957787, 0.9817403]","[398, 707, 176]","[1.3491525423728814, 2.3966101694915256, 0.5966101694915255]"
fold_4,test,BigCodeBench/574,"[0.9970922, 0.97867274, 0.9954678]","[262, 783, 203]","[0.4478632478632479, 1.3384615384615384, 0.347008547008547]"
fold_4,test,BigCodeBench/278,"[0.9924345, 0.98453736, 0.9889091]","[151, 133, 126]","[0.3172268907563025, 0.27941176470588236, 0.2647058823529412]"
fold_4,test,BigCodeBench/521,"[0.98679554, 0.98387116, 0.95962834]","[232, 261, 564]","[0.7160493827160493, 0.8055555555555556, 1.7407407407407407]"
fold_4,test,BigCodeBench/471,"[0.99506575, 0.9937164, 0.9836426]","[108, 147, 160]","[0.4, 0.5444444444444444, 0.5925925925925926]"
fold_4,test,BigCodeBench/590,"[0.9946538, 0.9896417, 0.9829572]","[346, 513, 509]","[0.5397815912636506, 0.8003120124804992, 0.7940717628705148]"
fold_4,test,BigCodeBench/83,"[0.9847672, 0.9852103, 0.99676365]","[371, 412, 244]","[0.5075239398084815, 0.5636114911080712, 0.3337893296853625]"
fold_4,test,BigCodeBench/615,"[0.992146, 0.9887277, 0.99442524]","[343, 352, 384]","[0.4886039886039886, 0.5014245014245015, 0.5470085470085471]"
fold_4,test,BigCodeBench/1125,"[0.9269102, 0.93064785, 0.95492524]","[604, 604, 609]","[1.8358662613981762, 1.8358662613981762, 1.851063829787234]"
fold_4,test,BigCodeBench/292,"[0.9855531, 0.9754641, 0.9795083]","[312, 562, 562]","[0.6724137931034483, 1.2112068965517242, 1.2112068965517242]"
fold_4,test,BigCodeBench/478,"[0.9944817, 0.98523605, 0.99246633]","[343, 356, 444]","[0.5301391035548686, 0.5502318392581144, 0.6862442040185471]"
fold_4,test,BigCodeBench/808,"[0.98554003, 0.9821479, 0.97628444]","[319, 336, 461]","[0.7876543209876543, 0.8296296296296296, 1.1382716049382715]"
fold_4,test,BigCodeBench/226,"[0.9863702, 0.9889081, 0.9910754]","[370, 318, 318]","[0.7805907172995781, 0.6708860759493671, 0.6708860759493671]"
fold_4,test,BigCodeBench/535,"[0.9955214, 0.9976823, 0.99244523]","[536, 582, 649]","[0.5070955534531694, 0.5506149479659413, 0.6140018921475875]"
fold_4,test,BigCodeBench/126,"[0.9876181, 0.98020184, 0.9885632]","[616, 766, 622]","[0.8812589413447782, 1.09585121602289, 0.8898426323319027]"
fold_4,test,BigCodeBench/1084,"[0.99350965, 0.9937061, 0.9946493]","[584, 621, 713]","[0.7174447174447175, 0.7628992628992629, 0.8759213759213759]"
fold_4,test,BigCodeBench/77,"[0.9835885, 0.98352987, 0.9812012]","[408, 571, 524]","[0.640502354788069, 0.8963893249607535, 0.8226059654631083]"
